record_id,created_at,region,team,customer,product,category,quantity,unit_price,total,status,note
REC-001917,2025-10-24,경기,운영,고객 1917,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-001918,2025-10-25,강원,기획,고객 1918,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-001919,2025-10-26,충북,운영,고객 1919,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-001920,2025-10-27,제주,기획,고객 1920,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-001921,2025-10-28,서울,운영,고객 1921,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-001922,2025-10-29,부산,기획,고객 1922,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,세금계산서 발행
REC-001923,2025-10-30,대전,운영,고객 1923,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-001924,2025-10-31,인천,기획,고객 1924,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-001925,2025-11-01,광주,운영,고객 1925,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-001926,2025-11-02,대구,기획,고객 1926,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-001927,2025-11-03,울산,운영,고객 1927,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-001928,2025-11-04,세종,기획,고객 1928,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-001929,2025-11-05,경기,운영,고객 1929,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-001930,2025-11-06,강원,기획,고객 1930,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-001931,2025-11-07,충북,운영,고객 1931,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-001932,2025-11-08,제주,기획,고객 1932,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-001933,2025-11-09,서울,운영,고객 1933,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-001934,2025-11-10,부산,기획,고객 1934,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-001935,2025-11-11,대전,운영,고객 1935,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-001936,2025-11-12,인천,기획,고객 1936,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-001937,2025-11-13,광주,운영,고객 1937,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-001938,2025-11-14,대구,기획,고객 1938,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-001939,2025-11-15,울산,운영,고객 1939,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-001940,2025-11-16,세종,기획,고객 1940,헤드셋,음향 장치,1,129000,129000,결제 확인,"우선 처리, 오전 출고"
REC-001941,2025-11-17,경기,운영,고객 1941,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-001942,2025-11-18,강원,기획,고객 1942,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-001943,2025-11-19,충북,운영,고객 1943,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-001944,2025-11-20,제주,기획,고객 1944,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-001945,2025-11-21,서울,운영,고객 1945,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-001946,2025-11-22,부산,기획,고객 1946,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-001947,2025-11-23,대전,운영,고객 1947,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-001948,2025-11-24,인천,기획,고객 1948,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-001949,2025-11-25,광주,운영,고객 1949,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-001950,2025-11-26,대구,기획,고객 1950,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-001951,2025-11-27,울산,운영,고객 1951,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-001952,2025-11-28,세종,기획,고객 1952,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-001953,2025-11-29,경기,운영,고객 1953,USB-C 허브,주변 기기,12,49000,588000,배송 완료,세금계산서 발행
REC-001954,2025-11-30,강원,기획,고객 1954,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-001955,2025-12-01,충북,운영,고객 1955,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-001956,2025-12-02,제주,기획,고객 1956,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-001957,2025-12-03,서울,운영,고객 1957,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-001958,2025-12-04,부산,기획,고객 1958,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-001959,2025-12-05,대전,운영,고객 1959,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-001960,2025-12-06,인천,기획,고객 1960,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-001961,2025-12-07,광주,운영,고객 1961,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-001962,2025-12-08,대구,기획,고객 1962,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-001963,2025-12-09,울산,운영,고객 1963,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-001964,2025-12-10,세종,기획,고객 1964,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-001965,2025-12-11,경기,운영,고객 1965,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-001966,2025-12-12,강원,기획,고객 1966,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-001967,2025-12-13,충북,운영,고객 1967,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-001968,2025-12-14,제주,기획,고객 1968,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-001969,2025-12-15,서울,운영,고객 1969,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-001970,2025-12-16,부산,기획,고객 1970,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-001971,2025-12-17,대전,운영,고객 1971,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-001972,2025-12-18,인천,기획,고객 1972,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-001973,2025-12-19,광주,운영,고객 1973,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-001974,2025-12-20,대구,기획,고객 1974,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-001975,2025-12-21,울산,운영,고객 1975,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-001976,2025-12-22,세종,기획,고객 1976,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-001977,2025-12-23,경기,운영,고객 1977,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-001978,2025-12-24,강원,기획,고객 1978,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-001979,2025-12-25,충북,운영,고객 1979,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-001980,2025-12-26,제주,기획,고객 1980,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-001981,2025-12-27,서울,운영,고객 1981,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-001982,2025-12-28,부산,기획,고객 1982,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-001983,2025-12-29,대전,운영,고객 1983,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-001984,2025-12-30,인천,기획,고객 1984,노트북 거치대,사무 용품,9,67000,603000,반품 검토,세금계산서 발행
REC-001985,2025-12-31,광주,운영,고객 1985,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-001986,2026-01-01,대구,기획,고객 1986,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-001987,2026-01-02,울산,운영,고객 1987,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-001988,2026-01-03,세종,기획,고객 1988,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-001989,2026-01-04,경기,운영,고객 1989,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-001990,2026-01-05,강원,기획,고객 1990,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-001991,2026-01-06,충북,운영,고객 1991,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-001992,2026-01-07,제주,기획,고객 1992,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-001993,2026-01-08,서울,운영,고객 1993,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-001994,2026-01-09,부산,기획,고객 1994,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-001995,2026-01-10,대전,운영,고객 1995,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-001996,2026-01-11,인천,기획,고객 1996,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-001997,2026-01-12,광주,운영,고객 1997,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-001998,2026-01-13,대구,기획,고객 1998,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-001999,2026-01-14,울산,운영,고객 1999,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-002000,2026-01-15,세종,기획,고객 2000,헤드셋,음향 장치,1,129000,129000,결제 확인,"분기 마감 주문, 담당자 ""재확인"" 필요"
REC-002001,2026-01-16,경기,운영,고객 2001,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-002002,2026-01-17,강원,기획,고객 2002,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-002003,2026-01-18,충북,운영,고객 2003,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-002004,2026-01-19,제주,기획,고객 2004,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-002005,2026-01-20,서울,운영,고객 2005,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-002006,2026-01-21,부산,기획,고객 2006,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-002007,2026-01-22,대전,운영,고객 2007,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-002008,2026-01-23,인천,기획,고객 2008,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-002009,2026-01-24,광주,운영,고객 2009,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-002010,2026-01-25,대구,기획,고객 2010,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-002011,2026-01-26,울산,운영,고객 2011,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-002012,2026-01-27,세종,기획,고객 2012,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-002013,2026-01-28,경기,운영,고객 2013,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-002014,2026-01-29,강원,기획,고객 2014,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-002015,2026-01-30,충북,운영,고객 2015,웹캠,영상 장치,6,118000,708000,결제 확인,세금계산서 발행
REC-002016,2026-01-31,제주,기획,고객 2016,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-002017,2026-02-01,서울,운영,고객 2017,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-002018,2026-02-02,부산,기획,고객 2018,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-002019,2026-02-03,대전,운영,고객 2019,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-002020,2026-02-04,인천,기획,고객 2020,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-002021,2026-02-05,광주,운영,고객 2021,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-002022,2026-02-06,대구,기획,고객 2022,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-002023,2026-02-07,울산,운영,고객 2023,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-002024,2026-02-08,세종,기획,고객 2024,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-002025,2026-02-09,경기,운영,고객 2025,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-002026,2026-02-10,강원,기획,고객 2026,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-002027,2026-02-11,충북,운영,고객 2027,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-002028,2026-02-12,제주,기획,고객 2028,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-002029,2026-02-13,서울,운영,고객 2029,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-002030,2026-02-14,부산,기획,고객 2030,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-002031,2026-02-15,대전,운영,고객 2031,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-002032,2026-02-16,인천,기획,고객 2032,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-002033,2026-02-17,광주,운영,고객 2033,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-002034,2026-02-18,대구,기획,고객 2034,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-002035,2026-02-19,울산,운영,고객 2035,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-002036,2026-02-20,세종,기획,고객 2036,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-002037,2026-02-21,경기,운영,고객 2037,모니터 암,사무 용품,20,99000,1980000,배송 준비,"우선 처리, 오전 출고"
REC-002038,2026-02-22,강원,기획,고객 2038,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-002039,2026-02-23,충북,운영,고객 2039,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-002040,2026-02-24,제주,기획,고객 2040,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-002041,2026-02-25,서울,운영,고객 2041,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-002042,2026-02-26,부산,기획,고객 2042,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-002043,2026-02-27,대전,운영,고객 2043,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-002044,2026-02-28,인천,기획,고객 2044,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-002045,2026-03-01,광주,운영,고객 2045,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-002046,2026-03-02,대구,기획,고객 2046,기계식 키보드,입력 장치,3,149000,447000,처리 중,세금계산서 발행
REC-002047,2026-03-03,울산,운영,고객 2047,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-002048,2026-03-04,세종,기획,고객 2048,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-002049,2026-03-05,경기,운영,고객 2049,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-002050,2026-03-06,강원,기획,고객 2050,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-002051,2026-03-07,충북,운영,고객 2051,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-002052,2026-03-08,제주,기획,고객 2052,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-002053,2026-03-09,서울,운영,고객 2053,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-002054,2026-03-10,부산,기획,고객 2054,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-002055,2026-03-11,대전,운영,고객 2055,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-002056,2026-03-12,인천,기획,고객 2056,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-002057,2026-03-13,광주,운영,고객 2057,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-002058,2026-03-14,대구,기획,고객 2058,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-002059,2026-03-15,울산,운영,고객 2059,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-002060,2026-03-16,세종,기획,고객 2060,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-002061,2026-03-17,경기,운영,고객 2061,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-002062,2026-03-18,강원,기획,고객 2062,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-002063,2026-03-19,충북,운영,고객 2063,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-002064,2026-03-20,제주,기획,고객 2064,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-002065,2026-03-21,서울,운영,고객 2065,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-002066,2026-03-22,부산,기획,고객 2066,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-002067,2026-03-23,대전,운영,고객 2067,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-002068,2026-03-24,인천,기획,고객 2068,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-002069,2026-03-25,광주,운영,고객 2069,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-002070,2026-03-26,대구,기획,고객 2070,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-002071,2026-03-27,울산,운영,고객 2071,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-002072,2026-03-28,세종,기획,고객 2072,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-002073,2026-03-29,경기,운영,고객 2073,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-002074,2026-03-30,강원,기획,고객 2074,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-002075,2026-03-31,충북,운영,고객 2075,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-002076,2026-04-01,제주,기획,고객 2076,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-002077,2026-04-02,서울,운영,고객 2077,모니터 암,사무 용품,20,99000,1980000,배송 준비,세금계산서 발행
REC-002078,2026-04-03,부산,기획,고객 2078,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-002079,2026-04-04,대전,운영,고객 2079,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-002080,2026-04-05,인천,기획,고객 2080,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-002081,2026-04-06,광주,운영,고객 2081,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-002082,2026-04-07,대구,기획,고객 2082,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-002083,2026-04-08,울산,운영,고객 2083,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-002084,2026-04-09,세종,기획,고객 2084,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-002085,2026-04-10,경기,운영,고객 2085,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-002086,2026-04-11,강원,기획,고객 2086,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-002087,2026-04-12,충북,운영,고객 2087,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-002088,2026-04-13,제주,기획,고객 2088,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-002089,2026-04-14,서울,운영,고객 2089,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-002090,2026-04-15,부산,기획,고객 2090,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-002091,2026-04-16,대전,운영,고객 2091,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-002092,2026-04-17,인천,기획,고객 2092,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-002093,2026-04-18,광주,운영,고객 2093,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-002094,2026-04-19,대구,기획,고객 2094,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-002095,2026-04-20,울산,운영,고객 2095,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-002096,2026-04-21,세종,기획,고객 2096,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-002097,2026-04-22,경기,운영,고객 2097,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-002098,2026-04-23,강원,기획,고객 2098,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-002099,2026-04-24,충북,운영,고객 2099,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-002100,2026-04-25,제주,기획,고객 2100,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-002101,2026-04-26,서울,운영,고객 2101,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-002102,2026-04-27,부산,기획,고객 2102,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-002103,2026-04-28,대전,운영,고객 2103,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-002104,2026-04-29,인천,기획,고객 2104,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-002105,2026-04-30,광주,운영,고객 2105,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-002106,2026-05-01,대구,기획,고객 2106,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-002107,2026-05-02,울산,운영,고객 2107,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-002108,2026-05-03,세종,기획,고객 2108,무선 마우스,입력 장치,17,59000,1003000,배송 완료,세금계산서 발행
REC-002109,2026-05-04,경기,운영,고객 2109,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-002110,2026-05-05,강원,기획,고객 2110,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-002111,2026-05-06,충북,운영,고객 2111,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-002112,2026-05-07,제주,기획,고객 2112,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-002113,2026-05-08,서울,운영,고객 2113,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-002114,2026-05-09,부산,기획,고객 2114,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-002115,2026-05-10,대전,운영,고객 2115,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-002116,2026-05-11,인천,기획,고객 2116,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-002117,2026-05-12,광주,운영,고객 2117,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-002118,2026-05-13,대구,기획,고객 2118,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-002119,2026-05-14,울산,운영,고객 2119,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-002120,2026-05-15,세종,기획,고객 2120,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-002121,2026-05-16,경기,운영,고객 2121,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-002122,2026-05-17,강원,기획,고객 2122,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-002123,2026-05-18,충북,운영,고객 2123,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-002124,2026-05-19,제주,기획,고객 2124,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-002125,2026-05-20,서울,운영,고객 2125,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-002126,2026-05-21,부산,기획,고객 2126,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-002127,2026-05-22,대전,운영,고객 2127,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-002128,2026-05-23,인천,기획,고객 2128,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-002129,2026-05-24,광주,운영,고객 2129,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-002130,2026-05-25,대구,기획,고객 2130,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-002131,2026-05-26,울산,운영,고객 2131,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-002132,2026-05-27,세종,기획,고객 2132,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-002133,2026-05-28,경기,운영,고객 2133,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-002134,2026-05-29,강원,기획,고객 2134,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,"우선 처리, 오전 출고"
REC-002135,2026-05-30,충북,운영,고객 2135,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-002136,2026-05-31,제주,기획,고객 2136,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-002137,2026-06-01,서울,운영,고객 2137,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-002138,2026-06-02,부산,기획,고객 2138,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-002139,2026-06-03,대전,운영,고객 2139,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,세금계산서 발행
REC-002140,2026-06-04,인천,기획,고객 2140,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-002141,2026-06-05,광주,운영,고객 2141,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-002142,2026-06-06,대구,기획,고객 2142,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-002143,2026-06-07,울산,운영,고객 2143,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-002144,2026-06-08,세종,기획,고객 2144,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-002145,2026-06-09,경기,운영,고객 2145,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-002146,2026-06-10,강원,기획,고객 2146,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-002147,2026-06-11,충북,운영,고객 2147,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-002148,2026-06-12,제주,기획,고객 2148,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-002149,2026-06-13,서울,운영,고객 2149,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-002150,2026-06-14,부산,기획,고객 2150,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-002151,2026-06-15,대전,운영,고객 2151,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-002152,2026-06-16,인천,기획,고객 2152,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-002153,2026-06-17,광주,운영,고객 2153,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
